1433,Inc5000 Company List,1433,26378,1433,29,Element Three,IN,Indianapolis,Indianapolis IN,297.76,3491616.00,Advertising & Marketing,1
1434,Inc5000 Company List,1434,26004,1434,14,Strategic Wealth Partners,OH,Independence,Cleveland,297.42,2623000.00,Financial Services,1
1435,Inc5000 Company List,1435,24433,1435,48,A3 Communications,SC,Irmo,Columbia SC,297.17,17500015.00,IT Services,2
1436,Inc5000 Company List,1436,24814,1436,9,Energy 1,MT,Bozeman,Bozeman MT,297.05,2695412.00,Energy,1
1437,Inc5000 Company List,1437,25105,1437,14,Taylor Group Insurance,IL,Chicago,,296.90,2685065.00,Insurance,1
1438,Inc5000 Company List,1438,21748,1438,51,TSPi,VA,Sterling,Washington DC,296.66,28459273.00,IT Services,3
1439,Inc5000 Company List,1439,25656,1439,38,LiveLife Fashions,CA,Los Angeles,Los Angeles,296.62,16974649.00,Consumer Products & Services,1
1440,Inc5000 Company List,1440,19415,1440,24,Desert Jet,CA,Thermal,El Centro CA,296.47,8753043.00,Logistics & Transportation,4
1441,Inc5000 Company List,1441,25851,1441,62,Hunt Telecommunications,LA,Metairie,New Orleans-Metairie-Kenner LA,296.38,16323095.00,Telecommunications,1
1442,Inc5000 Company List,1442,25275,1442,18,G.A.S.,OK,Elk City,Elk City OK,296.10,3484108.00,Environmental Services,1
1443,Inc5000 Company List,1443,26143,1443,41,ClearShark,MD,Hanover,Baltimore,295.87,95837000.00,IT Services,1
1444,Inc5000 Company List,1444,21421,1444,110,RoundTower Technologies,OH,Cincinnati,Cincinnati,295.11,86597197.00,IT Services,3
1445,Inc5000 Company List,1445,369,1445,818,Mindbody,CA,San Luis Obispo,San Luis Obispo-Paso Robles CA,295.10,48716000.00,Software,7
1446,Inc5000 Company List,1446,21429,1446,67,Buildium,MA,Boston,Boston,294.89,7508898.00,Software,3
1447,Inc5000 Company List,1447,3824,1447,30,Falcon Containers,TX,Austin,Austin,294.87,16056603.00,Manufacturing,6
1448,Inc5000 Company List,1448,21340,1448,73,Surge,WA,Bellevue,Seattle,294.78,6019187.00,IT Services,3
1449,Inc5000 Company List,1449,19851,1449,77,Invenios,CA,Santa Barbara,Santa Barbara-Santa Maria-Goleta CA,294.73,12968978.00,Manufacturing,4
1450,Inc5000 Company List,1450,26549,1450,13,Flexible Innovations,TX,Fort Worth,Dallas,294.73,6878423.00,Business Products & Services,1
1451,Inc5000 Company List,1451,26243,1451,1,Sold Out Solutions,GA,Atlanta,Atlanta,294.67,2889000.00,Retail,1
1452,Inc5000 Company List,1452,21547,1452,42,FLM+,OH,Worthington,Columbus OH,294.08,9513000.00,Advertising & Marketing,3
1453,Inc5000 Company List,1453,26213,1453,298,Purch,NY,New York,New York City,293.98,62158000.00,Media,1
1454,Inc5000 Company List,1454,26391,1454,6,Katalyst Group,CA,Pacific Palisades,Los Angeles,293.81,2020634.00,Human Resources,1
1455,Inc5000 Company List,1455,26158,1455,1442,PhysAssist Scribes,TX,Fort Worth,Dallas,293.74,29313402.00,Health,1
1456,Inc5000 Company List,1456,811,1456,372,Horizontal Integration,MN,Minnetonka,Minneapolis,293.71,44388686.00,IT Services,6
1457,Inc5000 Company List,1457,19487,1457,76,Curse,AL,Huntsville,Valley AL,293.44,24437730.00,Media,3
1458,Inc5000 Company List,1458,24652,1458,75,Double Line Partners,TX,Austin,Austin,293.41,15115000.00,Education,1
1459,Inc5000 Company List,1459,25707,1459,56,Immersion Consulting,MD,Annapolis,Baltimore,293.30,16016879.00,Government Services,1
1460,Inc5000 Company List,1460,19740,1460,150,NGP VAN,DC,Washington,Washington DC,293.23,19765613.00,Software,8
1461,Inc5000 Company List,1461,25986,1461,32,Red Privet,PA,Harrisburg,Harrisburg-Carlisle PA,292.73,2722747.00,Business Products & Services,1
1462,Inc5000 Company List,1462,19542,1462,52,Three Wire Systems,VA,Falls Church,Washington DC,292.71,75264568.00,Government Services,4
1463,Inc5000 Company List,1463,25803,1463,45,Daybreak IT Solutions,VA,Richmond,Richmond VA,291.81,3263761.00,IT Services,1
1464,Inc5000 Company List,1464,25703,1464,32,E-Aspire IT,NJ,Cranbury,Trenton-Ewing NJ,291.30,3199999.00,IT Services,1
1465,Inc5000 Company List,1465,26385,1465,27,Tallwave,AZ,Scottsdale,Phoenix,291.23,2320000.00,Business Products & Services,1
1466,Inc5000 Company List,1466,25830,1466,30,Emergency Planning Management,VA,Stafford,Washington DC,291.21,8056623.00,Government Services,1
1467,Inc5000 Company List,1467,25052,1467,115,H&S Resources,MD,Columbia,Baltimore,291.04,10154334.00,Government Services,1
1468,Inc5000 Company List,1468,23990,1468,36,Executech,UT,South Jordan,Salt Lake City,290.98,4806227.00,IT Services,2
1469,Inc5000 Company List,1469,23742,1469,22,Lief Labs,CA,Valencia,Los Angeles,290.58,5390000.00,Health,2
1470,Inc5000 Company List,1470,26301,1470,262,Door To Door Organics,CO,Louisville,Boulder CO,290.53,26577357.00,Food & Beverage,1
1471,Inc5000 Company List,1471,24915,1471,15,KELL Partners,TX,Austin,Austin,290.36,2735820.00,Business Products & Services,1
1472,Inc5000 Company List,1472,21868,1472,23,Andiamo Partners,NY,New York,New York City,290.35,8375650.00,Human Resources,3
1473,Inc5000 Company List,1473,18239,1473,9,Dexclusive.com,FL,Pembroke Pines,Miami,290.24,27824356.00,Retail,5
1474,Inc5000 Company List,1474,26186,1474,100,Freshpet,NJ,Secaucus,New York City,290.04,63150776.00,Consumer Products & Services,1
1475,Inc5000 Company List,1475,26561,1475,29,Chartis Consulting,VA,Falls Church,Washington DC,289.98,4948535.00,Government Services,1
1476,Inc5000 Company List,1476,26202,1476,20,Precision Precast Erectors,ID,Worley,,289.86,3913426.00,Construction,1
1477,Inc5000 Company List,1477,25147,1477,11,Light Efficient Design,IL,Cary,Chicago,289.77,9322139.00,Manufacturing,1
1478,Inc5000 Company List,1478,24818,1478,11,DASECO Electrical,MA,Cataumet,Barnstable Town MA,289.76,2068768.00,Energy,1
1479,Inc5000 Company List,1479,24551,1479,272,FINFROCK,FL,Apopka,Orlando FL,289.59,87793000.00,Construction,2
1480,Inc5000 Company List,1480,22417,1480,15,Ticketracker,IN,Anderson,Anderson IN,289.51,4531117.00,Software,3
1481,Inc5000 Company List,1481,25688,1481,135,Alta Vista Solutions,CA,Richmond,San Francisco,289.45,26182331.00,Engineering,1
1482,Inc5000 Company List,1482,21016,1482,329,Brafton,MA,Boston,Boston,289.20,21067059.00,Advertising & Marketing,3
1483,Inc5000 Company List,1483,23988,1483,15,1st Equity Title & Closing Services,NY,Syosset,New York City,288.93,3255445.00,Real Estate,2
1484,Inc5000 Company List,1484,17307,1484,116,Employer Flexible,TX,Houston,Houston,288.86,374014369.00,Human Resources,5
1485,Inc5000 Company List,1485,513,1485,21,iMethods,FL,Jacksonville,Jacksonville FL,288.38,10999352.00,IT Services,3
1486,Inc5000 Company List,1486,19593,1486,34,Strategic Communications,KY,Louisville,Louisville/Jefferson KY-IN,288.34,97343245.00,IT Services,4
1487,Inc5000 Company List,1487,2084,1487,30,Electrosoft Services,VA,Reston,Washington DC,288.01,9362848.00,IT Services,5
1488,Inc5000 Company List,1488,21481,1488,31,Doctors Administrative Solutions,FL,Tampa,Tampa,287.65,4964870.00,Health,3
1489,Inc5000 Company List,1489,280,1489,2958,Strike,TX,The Woodlands,Houston,287.47,745391133.00,Energy,7
1490,Inc5000 Company List,1490,20335,1490,36,Audacious Inquiry,MD,Baltimore,Baltimore,287.46,9930000.00,Software,4
1491,Inc5000 Company List,1491,25959,1491,8,Edge Partnerships,MI,Lansing,Lansing-East Lansing MI,287.45,3224542.00,Advertising & Marketing,1
1492,Inc5000 Company List,1492,23075,1492,8,iDrive Logistics,UT,Lehi,Provo-Orem UT,287.44,9256732.00,Logistics & Transportation,2
1493,Inc5000 Company List,1493,21744,1493,75,Proxy Personnel,DC,Washington,Washington DC,287.43,5898094.00,Human Resources,3
1494,Inc5000 Company List,1494,21496,1494,41,ThunderCat Technology,VA,Reston,Washington DC,287.42,340162473.00,Software,3
1495,Inc5000 Company List,1495,26206,1495,5625,Menchie's Frozen Yogurt,CA,Encino,Los Angeles,287.14,190787452.00,Food & Beverage,1
1496,Inc5000 Company List,1496,1887,1496,938,Elwood Staffing,IN,Columbus,Columbus IN,286.83,762886000.00,Human Resources,6
1497,Inc5000 Company List,1497,23446,1497,134,Health Catalyst,UT,Salt Lake City,Salt Lake City,286.64,4528272.00,Health,2
1498,Inc5000 Company List,1498,23555,1498,25,Continental Health Alliance,TN,Brentwood,Nashville,286.49,4218180.00,Insurance,2
1499,Inc5000 Company List,1499,26145,1499,19,PriorityOne Group,NJ,Rutherford,New York City,286.47,3442720.00,Health,1
1500,Inc5000 Company List,1500,25089,1500,9,Xpert Technologies,MI,Sterling Heights,Detroit,286.29,2094220.00,IT Services,1
1501,Inc5000 Company List,1501,21220,1501,8,BookPal,CA,Irvine,Los Angeles,285.96,5009011.00,Consumer Products & Services,3
1502,Inc5000 Company List,1502,23258,1502,1299,Stratosphere Quality,IN,Fishers,Indianapolis IN,285.55,80646568.00,Manufacturing,2
1503,Inc5000 Company List,1503,26270,1503,362,Canary,CO,Denver,Denver,285.21,99391340.00,Energy,1
1504,Inc5000 Company List,1504,25468,1504,62,Peloton,MA,Boston,Boston,285.04,12241453.00,IT Services,1
1505,Inc5000 Company List,1505,19500,1505,150,Tista Science and Technology,MD,Rockville,Washington DC,284.78,21661625.00,Government Services,4
1506,Inc5000 Company List,1506,2658,1506,91,SADA Systems,CA,North Hollywood,Los Angeles,284.71,28404617.00,IT Services,7
1507,Inc5000 Company List,1507,23234,1507,8,Spot Freight,IN,Indianapolis,Indianapolis IN,284.25,21183154.00,Logistics & Transportation,2
1508,Inc5000 Company List,1508,17352,1508,8,Sundia,CA,Orinda,San Francisco,283.78,39140430.00,Food & Beverage,5
1509,Inc5000 Company List,1509,21893,1509,14,Stimulant,CA,San Francisco,San Francisco,283.60,4749925.00,Software,3
1510,Inc5000 Company List,1510,25422,1510,13,Professional Consulting,MN,Edina,Minneapolis,283.37,2711379.00,IT Services,1
1511,Inc5000 Company List,1511,21909,1511,425,Datavail,CO,Broomfield,Denver,283.30,24036927.00,IT Services,3
1512,Inc5000 Company List,1512,23804,1512,43,The Royster Group,GA,Atlanta,Atlanta,283.28,8796514.00,Human Resources,2
1513,Inc5000 Company List,1513,23435,1513,82,Redhorse,CA,San Diego,San Diego,283.24,8204095.00,Engineering,2
1514,Inc5000 Company List,1514,24875,1514,101,IHRC,GA,Atlanta,Atlanta,283.20,8638525.00,Health,1
1515,Inc5000 Company List,1515,26287,1515,64,Celigo,CA,Redwood City,San Francisco,283.10,6302000.00,Software,1
1516,Inc5000 Company List,1516,26410,1516,37,McWire Electric,CA,El Cajon,San Diego,283.09,3162282.00,Construction,1
1517,Inc5000 Company List,1517,23597,1517,21,Copious,OR,Portland,Portland OR,282.95,4001861.00,Advertising & Marketing,2
1518,Inc5000 Company List,1518,9584,1518,26,Walker-Miller Energy Services,MI,Detroit,Detroit,282.72,3203259.00,Energy,2
1519,Inc5000 Company List,1519,23336,1519,27,Zivelo,AZ,Scottsdale,Phoenix,282.65,11688717.00,Computer Hardware,2
1520,Inc5000 Company List,1520,537,1520,193,Rimm-Kaufman Group,VA,Charlottesville,Charlottesville VA,281.79,22285853.00,Advertising & Marketing,4
1521,Inc5000 Company List,1521,23512,1521,28,Spartina 449,SC,Hilton Head Island,Hilton Head Island-Beaufort SC,281.02,12655775.00,Retail,2
1522,Inc5000 Company List,1522,25026,1522,19,Cogistix,OH,Boardman,Youngstown-Warren-Boardman OH-PA,280.56,2810695.00,Software,1
1523,Inc5000 Company List,1523,24886,1523,23,Core Business Services,OR,Medford,Medford OR,280.48,2475464.00,IT Services,1
1524,Inc5000 Company List,1524,19710,1524,75,United Global Technologies,NC,Charlotte,Charlotte,280.44,9236951.00,IT Services,4
1525,Inc5000 Company List,1525,46,1525,32,Royal Buying Group,IL,Lisle,Chicago,280.22,368744342.00,Advertising & Marketing,9
1526,Inc5000 Company List,1526,2351,1526,115,Litigation Services,NV,Las Vegas,Las Vegas-Paradise NV,280.16,33583346.00,Business Products & Services,4
1527,Inc5000 Company List,1527,26259,1527,28,MetaRetail,CT,Norwalk,Bridgeport-Stamford-Norwalk CT,279.66,12289914.00,Retail,1
1528,Inc5000 Company List,1528,25465,1528,2,Matrix Achievement,TN,Germantown,Memphis TN-MS-AR,279.56,2131166.00,Business Products & Services,1
1529,Inc5000 Company List,1529,23393,1529,13,Dash Two,CA,Culver City,Los Angeles,279.46,6207825.00,Advertising & Marketing,2
1530,Inc5000 Company List,1530,23355,1530,25,BridgePhase,VA,Chantilly,Washington DC,279.33,3818760.00,IT Services,2
1531,Inc5000 Company List,1531,23945,1531,103,Lawn Butler,UT,Centerville,Ogden-Clearfield UT,279.10,5010846.00,Construction,2
1532,Inc5000 Company List,1532,23242,1532,39,Integra Networks,NY,Latham,Albany-Schenectady-Troy NY,278.97,22729656.00,Telecommunications,2
1533,Inc5000 Company List,1533,25700,1533,45,TargetCW,CA,San Diego,San Diego,278.58,83881246.00,Human Resources,1
1534,Inc5000 Company List,1534,21234,1534,33,Mail Shark,PA,Mohnton,Reading PA,278.44,7881905.00,Advertising & Marketing,3
1535,Inc5000 Company List,1535,22985,1535,7,STAR Collaborative,MN,Plymouth,Minneapolis,278.32,18403795.00,Human Resources,2
1536,Inc5000 Company List,1536,25229,1536,25,VersaTech,MD,Savage,Baltimore,278.23,5184869.00,IT Services,1
1537,Inc5000 Company List,1537,125,1537,49,Headspring,TX,Austin,Austin,278.15,9869639.00,IT Services,3
1538,Inc5000 Company List,1538,17364,1538,1184,CLEAResult,TX,Austin,Austin,277.81,157765218.00,Energy,5
1539,Inc5000 Company List,1539,21824,1539,611,Audubon Engineering,TX,Houston,Houston,277.70,144487660.00,Energy,3
1540,Inc5000 Company List,1540,21390,1540,37,babyganics,NY,Westbury,New York City,277.04,30020000.00,Health,2
1541,Inc5000 Company List,1541,21343,1541,24,Benz Communications,CA,San Francisco,San Francisco,276.86,4199824.00,Human Resources,3
1542,Inc5000 Company List,1542,26127,1542,43,Game Over Videogames,TX,Austin,Austin,276.24,2054848.00,Retail,1
1543,Inc5000 Company List,1543,26106,1543,16,Network Services Solutions,NV,Reno,Reno-Sparks NV,276.17,13555497.00,Telecommunications,1
1544,Inc5000 Company List,1544,24737,1544,92,WDS,SC,Lake Wylie,Charlotte,275.81,154708956.00,Business Products & Services,1
1545,Inc5000 Company List,1545,23515,1545,539,Eating Recovery Center,CO,Denver,Denver,275.31,52558545.00,Health,2
1546,Inc5000 Company List,1546,26351,1546,239,La Familia Pawn & Jewelry,FL,Maitland,Orlando FL,275.13,32240947.00,Financial Services,1
1547,Inc5000 Company List,1547,23123,1547,99,RAMPS International,NJ,Edison,New York City,275.11,8206673.00,IT Services,2
1548,Inc5000 Company List,1548,22958,1548,116,Elevate Technology Solutions,MA,Rockland,,275.04,17204463.00,IT Services,2
1549,Inc5000 Company List,1549,17834,1549,130,Renters Warehouse,MN,Minnetonka,Minneapolis,274.72,12200908.00,Real Estate,5
1550,Inc5000 Company List,1550,23749,1550,143,Preventure,RI,Coventry,Providence-New Bedford-Fall River RI-MA,274.49,10765044.00,Health,2
1551,Inc5000 Company List,1551,23142,1551,23,Platinum Advisor Strategies,FL,Summerfield,Ocala FL,274.14,2662729.00,Financial Services,2
1552,Inc5000 Company List,1552,24813,1552,14,Custom Media Environments,NY,Hicksville,New York City,274.09,3964158.00,Business Products & Services,1
1553,Inc5000 Company List,1553,19276,1553,90,PureFormulas.com,FL,Medley,Miami,274.07,36430191.00,Health,4
1554,Inc5000 Company List,1554,26596,1554,44,PulseTV,IL,Tinley Park,Chicago,273.99,12132867.00,Retail,1
1555,Inc5000 Company List,1555,24164,1555,7,VAVi Sport & Social Club,CA,San Diego,San Diego,273.19,8017000.00,Consumer Products & Services,2
1556,Inc5000 Company List,1556,23778,1556,27,Marrick Medical Finance,CO,Denver,Denver,273.13,9637036.00,Health,2
1557,Inc5000 Company List,1557,308,1557,60,WaterFilters.net,MN,Zumbrota,Red Wing MN,273.05,38318012.00,Retail,6
1558,Inc5000 Company List,1558,23521,1558,1387,Stearns Lending,CA,Santa Ana,Los Angeles,273.02,473041000.00,Financial Services,2
1559,Inc5000 Company List,1559,25841,1559,102,InquisIT,VA,Chantilly,Washington DC,272.94,12612732.00,IT Services,1
1560,Inc5000 Company List,1560,23639,1560,43,Walker Sands,IL,Chicago,Chicago,272.93,3871029.00,Advertising & Marketing,2
1561,Inc5000 Company List,1561,25221,1561,7,REI Network,TX,Houston,Houston,272.57,2116614.00,Real Estate,1
1562,Inc5000 Company List,1562,17351,1562,10,Platinum Realty,KS,Overland Park,Kansas City MO-KS,272.15,11090237.00,Real Estate,3
1563,Inc5000 Company List,1563,25038,1563,13,Grass4sale.com,TX,San Antonio,San Antonio TX,272.10,2152456.00,Retail,1
1564,Inc5000 Company List,1564,24636,1564,28,Precision Painting & Decorating,IL,Bellwood,Chicago,272.03,2581372.00,Construction,1
1565,Inc5000 Company List,1565,25870,1565,18,LunaMetrics,PA,Pittsburgh,Pittsburgh PA,271.77,2243653.00,Business Products & Services,1
1566,Inc5000 Company List,1566,26125,1566,40,DXagency,NJ,Edgewater,New York City,271.67,5720000.00,Advertising & Marketing,1
1567,Inc5000 Company List,1567,23404,1567,150,American Dream Home Improvement,IL,Downers Grove,Chicago,271.61,43264906.00,Construction,2
1568,Inc5000 Company List,1568,21601,1568,84,Avionte,MN,Eagan,Minneapolis,271.61,8837000.00,Human Resources,3
1569,Inc5000 Company List,1569,24975,1569,13,Seismic Audio,TN,Memphis,Memphis TN-MS-AR,271.57,5853304.00,Retail,1
1570,Inc5000 Company List,1570,26581,1570,32,GWG,MN,Minneapolis,Minneapolis,271.56,33064774.00,Insurance,1
1571,Inc5000 Company List,1571,19422,1571,175,ISHPI,SC,Mount Pleasant,Charleston-North Charleston SC,271.15,22810723.00,IT Services,4
1572,Inc5000 Company List,1572,21576,1572,48,DuChateau Floors,CA,San Diego,San Diego,271.09,35636379.00,Construction,3
1573,Inc5000 Company List,1573,23614,1573,45,Studio Calico,KY,Bowling Green,Bowling Green KY,271.08,5018444.00,Consumer Products & Services,2
1574,Inc5000 Company List,1574,26110,1574,28,Krilogy Financial,MO,St. Louis,St. Louis MO-IL,270.99,2510000.00,Financial Services,1
1575,Inc5000 Company List,1575,23751,1575,6,ERP Professionals,GA,Woodstock,Atlanta,270.64,7529934.00,IT Services,2
1576,Inc5000 Company List,1576,21243,1576,87,TDBBS,VA,Henrico,Richmond VA,270.55,24078241.00,Consumer Products & Services,3
1577,Inc5000 Company List,1577,25316,1577,39,Suna Solutions,CA,Walnut Creek,San Francisco,270.38,33601450.00,Business Products & Services,1
1578,Inc5000 Company List,1578,24815,1578,11,Graphics & More,CA,Rancho Cordova,Sacramento--Arden-Arcade--Roseville CA,270.25,2121788.00,Consumer Products & Services,1
1579,Inc5000 Company List,1579,21696,1579,52,WebpageFX,PA,Harrisburg,Harrisburg-Carlisle PA,270.23,4951797.00,Advertising & Marketing,2
1580,Inc5000 Company List,1580,18845,1580,100,NikSoft Systems,VA,Reston,Washington DC,270.15,19903000.00,IT Services,3
1581,Inc5000 Company List,1581,21494,1581,270,Intone Networks,NJ,Iselin,New York City,269.84,24706971.00,IT Services,3
1582,Inc5000 Company List,1582,23593,1582,32,G3 Communications,NJ,Hasbrouck Heights,New York City,269.78,3709650.00,Media,2
1583,Inc5000 Company List,1583,19372,1583,90,ShopJimmy.com,MN,Burnsville,Minneapolis,269.75,21857840.00,Retail,4
1584,Inc5000 Company List,1584,21960,1584,125,Affirma,WA,Bellevue,Seattle,269.41,13456456.00,Business Products & Services,3
1585,Inc5000 Company List,1585,23239,1585,26,Square Root,TX,Austin,Austin,268.42,7030663.00,Software,2
1586,Inc5000 Company List,1586,19416,1586,27,Network Solutions Provider,CA,Long Beach,Los Angeles,268.31,9676875.00,Telecommunications,4
1587,Inc5000 Company List,1587,26137,1587,18,Bubba Brands,GA,Atlanta,Atlanta,268.29,38881124.00,Consumer Products & Services,1
1588,Inc5000 Company List,1588,22019,1588,159,The Select Group,NC,Raleigh,Raleigh-Cary NC,268.16,64369769.00,Human Resources,8
1589,Inc5000 Company List,1589,25945,1589,28,Holst Architecture,OR,Portland,Portland OR,268.15,4920031.00,Construction,1
1590,Inc5000 Company List,1590,26558,1590,44,Dynamic Events,WA,Vancouver,Portland OR,267.93,4473720.00,Business Products & Services,1
1591,Inc5000 Company List,1591,23578,1591,55,Madison Logic,NY,New York,New York City,267.78,18731000.00,Advertising & Marketing,2
1592,Inc5000 Company List,1592,25207,1592,38,Creminelli Fine Meats,UT,Salt Lake City,Salt Lake City,267.57,9079000.00,Food & Beverage,1
1593,Inc5000 Company List,1593,25272,1593,20,Three Ships,NC,Raleigh,Raleigh-Cary NC,267.40,3156000.00,Advertising & Marketing,1
1594,Inc5000 Company List,1594,25354,1594,5,Blue Moon Construction,VA,Ashburn,Washington DC,267.23,2395144.00,Construction,1
1595,Inc5000 Company List,1595,23129,1595,177,Ustream,CA,San Francisco,San Francisco,267.03,21886000.00,Media,2
1596,Inc5000 Company List,1596,24620,1596,115,NetProspex,MA,Waltham,Boston,266.82,13623038.00,Advertising & Marketing,1
1597,Inc5000 Company List,1597,26211,1597,126,CapStar Bank,TN,Nashville,Nashville,266.39,36284000.00,Financial Services,1
1598,Inc5000 Company List,1598,25396,1598,88,Convene (New York NY),NY,New York,New York City,266.31,18567366.00,Business Products & Services,1
1599,Inc5000 Company List,1599,26512,1599,10,Washington Street Properties,NY,Watertown,Watertown-Fort Drum NY,266.06,2209170.00,Real Estate,1
1600,Inc5000 Company List,1600,1337,1600,457,The Nerdery,MN,Minneapolis,Minneapolis,266.02,51836106.00,Software,7
1601,Inc5000 Company List,1601,23715,1601,137,Copper River IT,VA,Chantilly,Washington DC,265.89,79816792.00,IT Services,2
1602,Inc5000 Company List,1602,23188,1602,403,Alego Health,OH,Westlake,Cleveland,265.74,8708322.00,Health,2
1603,Inc5000 Company List,1603,18032,1603,837,First Choice Emergency Rooms,TX,Lewisville,Dallas,265.48,177504226.00,Health,5
1604,Inc5000 Company List,1604,25528,1604,180,Home Base Appraisal Management,UT,West Jordan,Salt Lake City,265.42,3347463.00,Real Estate,1
1605,Inc5000 Company List,1605,23652,1605,10,Nine Space,CA,City of Industry,Los Angeles,265.11,2613326.00,Consumer Products & Services,2
1606,Inc5000 Company List,1606,26310,1606,7,Nassau National Cable,NY,Great Neck,New York City,265.06,4170588.00,Business Products & Services,1
1607,Inc5000 Company List,1607,23823,1607,6,Elite Pacific Properties,HI,Honolulu,Honolulu HI,265.03,5582170.00,Real Estate,2
1608,Inc5000 Company List,1608,21124,1608,49,School Tech Supply,CA,Westlake Village,Los Angeles,264.88,16729309.00,Education,3
1609,Inc5000 Company List,1609,21218,1609,70,Driven Local,NY,Melville,New York City,264.81,9434464.00,Advertising & Marketing,3
1610,Inc5000 Company List,1610,23062,1610,130,InfoLob Solutions,TX,Irving,Dallas,264.71,14288805.00,IT Services,2
1611,Inc5000 Company List,1611,21146,1611,93,Resonate,VA,Reston,Washington DC,264.63,19196785.00,Advertising & Marketing,3
1612,Inc5000 Company List,1612,18215,1612,65,Complete Nutrition,NE,Omaha,Omaha-Council Bluffs NE-IA,264.59,95341336.00,Health,5
1613,Inc5000 Company List,1613,25426,1613,23,WhenToManage,CT,Norwalk,Bridgeport-Stamford-Norwalk CT,264.46,2059738.00,Retail,1
1614,Inc5000 Company List,1614,25963,1614,5,MattressInsider.com,CO,Littleton,Denver,264.18,2008257.00,Retail,1
1615,Inc5000 Company List,1615,26367,1615,24,Digital Operative,CA,San Diego,San Diego,263.79,2196720.00,Advertising & Marketing,1
1616,Inc5000 Company List,1616,26312,1616,40,AtSite,DC,Washington,Washington DC,263.58,9071000.00,Energy,1
1617,Inc5000 Company List,1617,21911,1617,24,SouthEnd Exteriors,NC,Charlotte,Charlotte,263.48,20917387.00,Construction,3
1618,Inc5000 Company List,1618,20053,1618,42,Aleva Stores,MI,Rochester Hills,Detroit,263.45,30333682.00,Retail,4
1619,Inc5000 Company List,1619,25584,1619,23,i-Connect,VA,Sterling,Washington DC,263.35,4032135.00,IT Services,1
1620,Inc5000 Company List,1620,26432,1620,300,Volver Holdings,PA,Reading,Reading PA,262.93,27169400.00,Logistics & Transportation,1
1621,Inc5000 Company List,1621,25566,1621,18,Stratagem Group,CO,Arvada,Denver,262.65,2004021.00,IT Services,1
1622,Inc5000 Company List,1622,4360,1622,205,Deegit,IL,Schaumburg,Chicago,262.56,21474036.00,IT Services,4
1623,Inc5000 Company List,1623,26620,1623,40,CharTec,CA,Bakersfield,Bakersfield CA,262.46,10382361.00,IT Services,1
1624,Inc5000 Company List,1624,26501,1624,67,Wellcentive,GA,Roswell,Atlanta,262.32,4058000.00,Health,1
1625,Inc5000 Company List,1625,21286,1625,16,R2 Unified Technologies,FL,Boca Raton,Miami,262.00,9020690.00,IT Services,3
1626,Inc5000 Company List,1626,26076,1626,11,AZ Tech Finders,AZ,Phoenix,Phoenix,261.64,2969686.00,Human Resources,1
1627,Inc5000 Company List,1627,20433,1627,44,QDI Stone,AZ,Phoenix,Phoenix,261.58,25320844.00,Consumer Products & Services,4
1628,Inc5000 Company List,1628,25157,1628,12,UpClear,NY,New York,New York City,261.58,2003900.00,Software,1
1629,Inc5000 Company List,1629,21754,1629,248,SwimKids Swim Schools,VA,Woodbridge,Washington DC,261.51,5274296.00,Education,3
1630,Inc5000 Company List,1630,26397,1630,55,ndVOR Solutions,NJ,Lawrenceville,Trenton-Ewing NJ,261.26,2630000.00,IT Services,1
1631,Inc5000 Company List,1631,21771,1631,40,Insight2Profit,OH,Cleveland,Cleveland,260.98,9306161.00,Business Products & Services,3
1632,Inc5000 Company List,1632,23830,1632,58,ARCO/Murray National Construction,IL,Oakbrook Terrace,Chicago,260.94,128272637.00,Construction,2
1633,Inc5000 Company List,1633,23378,1633,70,Neighborhood Loans,IL,Lombard,Chicago,260.91,3006321.00,Financial Services,2
1634,Inc5000 Company List,1634,24709,1634,146,Rural Sourcing,GA,Atlanta,Atlanta,260.86,11816818.00,IT Services,1
1635,Inc5000 Company List,1635,26583,1635,2,Zoes Kitchen,TX,Plano,Dallas,260.24,116385000.00,Food & Beverage,1
1636,Inc5000 Company List,1636,23288,1636,0,Subzero Engineering,UT,Draper,Salt Lake City,260.24,9429145.00,Manufacturing,2
1637,Inc5000 Company List,1637,26291,1637,12,Kemp & Ruge Law Group,FL,Trinity,Tampa,260.18,2563084.00,Business Products & Services,1
1638,Inc5000 Company List,1638,25904,1638,73,Gigaom,CA,San Francisco,San Francisco,259.81,14396000.00,Media,1
1639,Inc5000 Company List,1639,23126,1639,95,Two95 International,NJ,Cherry Hill,Philadelphia,259.75,5658862.00,Human Resources,2
1640,Inc5000 Company List,1640,26449,1640,17,ENow,CA,Corona,Riverside-San Bernardino-Ontario CA,259.14,3136347.00,Software,1
1641,Inc5000 Company List,1641,26556,1641,130,123Stores,NY,New York,New York City,258.91,21389220.00,Retail,1
1642,Inc5000 Company List,1642,21325,1642,14,Appleton Learning,AL,Huntsville,Huntsville AL,258.34,6475677.00,Education,3
1643,Inc5000 Company List,1643,26148,1643,70,Bisnow Media,NY,New York,New York City,258.12,13798646.00,Real Estate,1
1644,Inc5000 Company List,1644,26571,1644,1,Talmer Bancorp,MI,Troy,Detroit,257.66,179722000.00,Financial Services,1
1645,Inc5000 Company List,1645,23587,1645,29,Blue Sky MD,NC,Hendersonville,Asheville NC,257.59,2913888.00,Health,2
